"simscenarios","lambda.scenario","scenario","phi1.obs","phi1.true","phiad.obs","phiad.true","fec.obs","fec.true","det.abund","det.MR","det.prod","lambda"
47,"Stable",1,0.806900327686447,0.76,0.145861474299715,0.15,1.06382734244669,1.125,"H","M","M","M"
47,"Stable",12,0.58273829581561,0.29,0.121530966508334,0.13,1.49143539109423,3,"H","M","M","M"
47,"Stable",14,0.731436517480517,0.6,0.122923317102236,0.12,1.19757570930599,1.475,"H","M","M","M"
47,"Stable",5,0.558094872687358,0.54,0.435460285569386,0.44,1.01581669299669,1.05,"H","M","M","M"
47,"Stable",21,0.715074436705922,0.82,0.414031679789809,0.42,0.816017152792177,0.7,"H","M","M","M"
47,"Stable",4,0.180530330442816,0.18,0.824399646560572,0.82,1.02994321138087,1.05,"H","M","M","M"
47,"Stable",15,0.830158780271026,0.79,0.104823469976243,0.1,1.07620605390937,1.15,"H","M","M","M"
47,"Stable",7,0.529774639382157,0.59,0.515113421853721,0.52,0.893553964708046,0.8,"H","M","M","M"
47,"Stable",24,0.699903621189929,0.88,0.46185323764327,0.45,0.767230350119793,0.625,"H","M","M","M"
47,"Stable",20,0.828627181284451,0.83,0.175399973046752,0.18,1.00234927758597,1,"H","M","M","M"
47,"Stable",17,0.395533230119489,0.46,0.665169381233661,0.67,0.812372620795194,0.7,"H","M","M","M"
47,"Stable",19,0.383864647775505,0.24,0.475739075593361,0.47,1.39210513595467,2.25,"H","M","M","M"
47,"Stable",6,0.378615587669575,0.44,0.697092834773593,0.7,0.824770536635018,0.7,"H","M","M","M"
47,"Stable",22,0.7344353361225,0.61,0.143433384589352,0.15,1.16522659982247,1.4,"H","M","M","M"
47,"Stable",16,0.504440893562268,0.6,0.599270712966367,0.6,0.800942678156908,0.675,"H","M","M","M"
47,"Stable",11,0.557546273954068,0.56,0.424011938420138,0.43,1.00566603974956,1,"H","M","M","M"
47,"Stable",3,0.499934145025339,0.42,0.400742550817589,0.4,1.16728472521025,1.425,"H","M","M","M"
47,"Stable",8,0.646496725289242,0.44,0.134483650602805,0.11,1.34342181740579,2.025,"H","M","M","M"
47,"Stable",13,0.167388124354819,0.2,0.862111798171658,0.86,0.800972357711168,0.675,"H","M","M","M"
47,"Stable",18,0.605975344938906,0.57,0.345202752208599,0.34,1.08139444786979,1.175,"H","M","M","M"
47,"Stable",23,0.566675789872809,0.53,0.395036009418937,0.39,1.06764316674502,1.15,"H","M","M","M"
47,"Stable",2,0.497554625276501,0.45,0.43109460085746,0.42,1.12437057365265,1.275,"H","M","M","M"
48,"Stable",9,0.869473973666427,0.92,0.192652344667701,0.19,0.923295308302287,0.875,"M","H","M","M"
48,"Stable",24,0.71534353070523,0.88,0.44902401865982,0.45,0.769906212986186,0.625,"M","H","M","M"
48,"Stable",14,0.742258713753195,0.6,0.115737061476468,0.12,1.19646071901551,1.475,"M","H","M","M"
48,"Stable",19,0.392322204194128,0.24,0.47204495614161,0.47,1.37315211148417,2.25,"M","H","M","M"
48,"Stable",25,0.311765120595953,0.34,0.703275411660359,0.7,0.936939758290068,0.875,"M","H","M","M"
48,"Stable",5,0.558190976090405,0.54,0.4402647540657,0.44,1.02147392785974,1.05,"M","H","M","M"
48,"Stable",12,0.567967313572054,0.29,0.137466419594804,0.13,1.50623472501458,3,"M","H","M","M"
48,"Stable",11,0.559151306747999,0.56,0.42663470122208,0.43,1.00892386909901,1,"M","H","M","M"
48,"Stable",3,0.502410837184588,0.42,0.405502164530321,0.4,1.17248115336618,1.425,"M","H","M","M"
48,"Stable",7,0.525431104055306,0.59,0.522258253923215,0.52,0.889317281466943,0.8,"M","H","M","M"
48,"Stable",4,0.185455298624972,0.18,0.8200898382755,0.82,1.01776886767357,1.05,"M","H","M","M"
48,"Stable",15,0.838848997055304,0.79,0.107977657535084,0.1,1.06500570145494,1.15,"M","H","M","M"
48,"Stable",17,0.389067882266281,0.46,0.670137579726608,0.67,0.81336832447435,0.7,"M","H","M","M"
48,"Stable",8,0.662265161717704,0.44,0.115421781064979,0.11,1.34212975964639,2.025,"M","H","M","M"
48,"Stable",13,0.174080449866171,0.2,0.860496592363371,0.86,0.796759374807142,0.675,"M","H","M","M"
48,"Stable",1,0.80379932091335,0.76,0.156246346165439,0.15,1.06003592343246,1.125,"M","H","M","M"
48,"Stable",16,0.505809303556078,0.6,0.60072633163576,0.6,0.803050610818062,0.675,"M","H","M","M"
48,"Stable",10,0.346726806015386,0.2,0.496560063649596,0.5,1.43369348941043,2.475,"M","H","M","M"
48,"Stable",23,0.569507676761019,0.53,0.391204926023249,0.39,1.07414162991449,1.15,"M","H","M","M"
48,"Stable",21,0.695911943207617,0.82,0.41723766744473,0.42,0.833813954069237,0.7,"M","H","M","M"
48,"Stable",20,0.825420271423158,0.83,0.182413198144306,0.18,1.00083293745673,1,"M","H","M","M"
48,"Stable",18,0.61064194036209,0.57,0.344615406812029,0.34,1.08152729771317,1.175,"M","H","M","M"
48,"Stable",6,0.369761176791481,0.44,0.70499292910222,0.7,0.829117868329105,0.7,"M","H","M","M"
48,"Stable",22,0.737264416614342,0.61,0.14794000372419,0.15,1.162109496756,1.4,"M","H","M","M"
48,"Stable",2,0.513564672637171,0.45,0.420435077329497,0.42,1.11761279724588,1.275,"M","H","M","M"
49,"Stable",24,0.715962809699857,0.88,0.451451650746957,0.45,0.765022147510394,0.625,"H","H","M","M"
49,"Stable",5,0.547214353082887,0.54,0.443601575793606,0.44,1.0262433081152,1.05,"H","H","M","M"
49,"Stable",14,0.733582450355567,0.6,0.125707262044015,0.12,1.18934443202716,1.475,"H","H","M","M"
49,"Stable",8,0.661598485241826,0.44,0.114801144242209,0.11,1.33592353102896,2.025,"H","H","M","M"
49,"Stable",11,0.549640034726867,0.56,0.432648301476595,0.43,1.00092967507432,1,"H","H","M","M"
49,"Stable",10,0.344726155562326,0.2,0.498092500154033,0.5,1.43201487542975,2.475,"H","H","M","M"
49,"Stable",4,0.180464116412019,0.18,0.823435786503666,0.82,1.02559281295355,1.05,"H","H","M","M"
49,"Stable",19,0.393920194803685,0.24,0.462670489267486,0.47,1.38405620322559,2.25,"H","H","M","M"
49,"Stable",1,0.799884915500703,0.76,0.156809082959343,0.15,1.05598988289628,1.125,"H","H","M","M"
49,"Stable",12,0.568965737386371,0.29,0.139555587011575,0.13,1.49601290378187,3,"H","H","M","M"
49,"Stable",15,0.841944121637449,0.79,0.105556375231252,0.1,1.06237453521367,1.15,"H","H","M","M"
49,"Stable",9,0.846874937282332,0.92,0.199314865631496,0.19,0.934264587868846,0.875,"H","H","M","M"
49,"Stable",25,0.309872621398217,0.34,0.70315836948878,0.7,0.938784412934927,0.875,"H","H","M","M"
49,"Stable",16,0.507063601521009,0.6,0.598356250929817,0.6,0.800503560142176,0.675,"H","H","M","M"
49,"Stable",17,0.384742739086027,0.46,0.670430850783795,0.67,0.821543302725514,0.7,"H","H","M","M"
49,"Stable",6,0.374784731979121,0.44,0.70042076239592,0.7,0.817959232589762,0.7,"H","H","M","M"
49,"Stable",13,0.17160868515942,0.2,0.860467251827025,0.86,0.801566212105515,0.675,"H","H","M","M"
49,"Stable",20,0.833789443618999,0.83,0.176639916750059,0.18,0.992255919856864,1,"H","H","M","M"
49,"Stable",21,0.687516650096431,0.82,0.427242964586725,0.42,0.827768553043714,0.7,"H","H","M","M"
49,"Stable",22,0.725491980255583,0.61,0.154569199879531,0.15,1.16393766340022,1.4,"H","H","M","M"
49,"Stable",3,0.497060984233054,0.42,0.407402271016167,0.4,1.17243601483173,1.425,"H","H","M","M"
49,"Stable",18,0.61410214760366,0.57,0.337118978411193,0.34,1.08107703822903,1.175,"H","H","M","M"
49,"Stable",7,0.528035069357285,0.59,0.517374576771291,0.52,0.890831356507126,0.8,"H","H","M","M"
49,"Stable",2,0.506625084879605,0.45,0.423627369415961,0.42,1.11641018114861,1.275,"H","H","M","M"
49,"Stable",23,0.563552628759984,0.53,0.395759931091235,0.39,1.0733405367705,1.15,"H","H","M","M"
50,"Stable",9,0.643523286571497,0.92,0.39758370814142,0.19,0.932577808899701,0.875,"M",NA,"M","M"
50,"Stable",10,0.436382528517045,0.2,0.365110605916864,0.5,1.4253070783304,2.475,"M",NA,"M","M"
50,"Stable",14,0.535179386405838,0.6,0.363753194941529,0.12,1.19025928160534,1.475,"M",NA,"M","M"
50,"Stable",19,0.452456265100672,0.24,0.381407539029172,0.47,1.38713798721932,2.25,"M",NA,"M","M"
50,"Stable",8,0.520435830408944,0.44,0.30749444345543,0.11,1.33655385516168,2.025,"M",NA,"M","M"
50,"Stable",5,0.577462956676992,0.54,0.416005942982813,0.44,1.02662158428083,1.05,"M",NA,"M","M"
50,"Stable",15,0.64660899170984,0.79,0.31025533333223,0.1,1.06746716271356,1.15,"M",NA,"M","M"
50,"Stable",20,0.72118770998118,0.83,0.28623636821308,0.18,1.00422953421115,1,"M",NA,"M","M"
50,"Stable",12,0.455058037774904,0.29,0.30683100735246,0.13,1.50161314793744,3,"M",NA,"M","M"
50,"Stable",1,0.644081523176913,0.76,0.32019044295951,0.15,1.05825288236522,1.125,"M",NA,"M","M"
50,"Stable",17,0.506576219504548,0.46,0.573580246184688,0.67,0.816448515846548,0.7,"M",NA,"M","M"
50,"Stable",22,0.616306895823655,0.61,0.286059582377276,0.15,1.15588447882083,1.4,"M",NA,"M","M"
50,"Stable",4,0.45586671727609,0.18,0.541699950140323,0.82,1.02179138136639,1.05,"M",NA,"M","M"
50,"Stable",2,0.559770414297258,0.45,0.368347661991042,0.42,1.12419252488995,1.275,"M",NA,"M","M"
50,"Stable",16,0.652493172548592,0.6,0.48056535402615,0.6,0.805190535964609,0.675,"M",NA,"M","M"
50,"Stable",21,0.656391253821665,0.82,0.452255911293692,0.42,0.828059619420695,0.7,"M",NA,"M","M"
50,"Stable",6,0.593002326688105,0.44,0.515241688103214,0.7,0.829555099160918,0.7,"M",NA,"M","M"
50,"Stable",7,0.62499819362554,0.59,0.427774035166171,0.52,0.892669716068685,0.8,"M",NA,"M","M"
50,"Stable",25,0.453530207071201,0.34,0.57263571992183,0.7,0.933864875506243,0.875,"M",NA,"M","M"
50,"Stable",3,0.535270525247925,0.42,0.364046177969907,0.4,1.1704071777138,1.425,"M",NA,"M","M"
50,"Stable",23,0.546680488353924,0.53,0.419621649413634,0.39,1.06152711683763,1.15,"M",NA,"M","M"
50,"Stable",13,0.465109735738571,0.2,0.618285658739073,0.86,0.821446998616715,0.675,"M",NA,"M","M"
50,"Stable",18,0.582063695035955,0.57,0.372875248669181,0.34,1.08430151554898,1.175,"M",NA,"M","M"
50,"Stable",11,0.665271779729443,0.56,0.3185040257912,0.43,0.998536059311293,1,"M",NA,"M","M"
50,"Stable",24,0.627743390634499,0.88,0.522144533319029,0.45,0.767479649275732,0.625,"M",NA,"M","M"
51,"Stable",10,0.34756893241428,0.2,0.498045023455547,0.5,1.41951577349618,2.475,"L","L","H","M"
51,"Stable",15,0.839589331222119,0.79,0.105002740534036,0.1,1.06723512123207,1.15,"L","L","H","M"
51,"Stable",14,0.762598566712553,0.6,0.0918736317258819,0.12,1.18494609873666,1.475,"L","L","H","M"
51,"Stable",3,0.499270191997859,0.42,0.409369338877787,0.4,1.16948575438693,1.425,"L","L","H","M"
51,"Stable",22,0.740672936532593,0.61,0.139396870811393,0.15,1.16484146816601,1.4,"L","L","H","M"
51,"Stable",12,0.595664137256452,0.29,0.10129515711752,0.13,1.49478612013906,3,"L","L","H","M"
51,"Stable",25,0.33057930708355,0.34,0.687341146623697,0.7,0.925376206806283,0.875,"L","L","H","M"
51,"Stable",9,0.894883619243891,0.92,0.15807753666757,0.19,0.935211530743341,0.875,"L","L","H","M"
51,"Stable",8,0.672200067438763,0.44,0.109706475857333,0.11,1.33328704871763,2.025,"L","L","H","M"
51,"Stable",20,0.847928507955362,0.83,0.161780808901344,0.18,0.999152102092169,1,"L","L","H","M"
51,"Stable",2,0.527358835808283,0.45,0.404709791087642,0.42,1.12301114576934,1.275,"L","L","H","M"
51,"Stable",19,0.396828110105235,0.24,0.459367201781195,0.47,1.38800890317438,2.25,"L","L","H","M"
51,"Stable",5,0.559003296197722,0.54,0.433022296239395,0.44,1.02563933172038,1.05,"L","L","H","M"
51,"Stable",24,0.719050801439314,0.88,0.448238276141468,0.45,0.769611907433353,0.625,"L","L","H","M"
51,"Stable",13,0.170731356457074,0.2,0.863500436322914,0.86,0.797807555817872,0.675,"L","L","H","M"
51,"Stable",11,0.57198652332265,0.56,0.418928721400083,0.43,1.00041971511825,1,"L","L","H","M"
51,"Stable",4,0.186243183025882,0.18,0.821308976563427,0.82,1.02790546494949,1.05,"L","L","H","M"
51,"Stable",21,0.705544542364197,0.82,0.41534106252418,0.42,0.826903207034967,0.7,"L","L","H","M"
51,"Stable",18,0.617869087515074,0.57,0.336697453269348,0.34,1.08121523529887,1.175,"L","L","H","M"
51,"Stable",1,0.820868145620846,0.76,0.13710699746964,0.15,1.05945074605069,1.125,"L","L","H","M"
51,"Stable",6,0.38489100080242,0.44,0.694243912428879,0.7,0.821453985952892,0.7,"L","L","H","M"
51,"Stable",23,0.576650151688801,0.53,0.384868636679156,0.39,1.07261648759784,1.15,"L","L","H","M"
51,"Stable",16,0.502811321777364,0.6,0.602738343136972,0.6,0.808029324651063,0.675,"L","L","H","M"
51,"Stable",7,0.529142258357373,0.59,0.519136425323349,0.52,0.891945549901963,0.8,"L","L","H","M"
51,"Stable",17,0.400149445926917,0.46,0.661750941327123,0.67,0.815540357179071,0.7,"L","L","H","M"
52,"Stable",24,0.69194726887204,0.88,0.46498294780522,0.45,0.769500456168293,0.625,"H","L","H","M"
52,"Stable",10,0.341306796957,0.2,0.503531922495412,0.5,1.42569179598299,2.475,"H","L","H","M"
52,"Stable",14,0.745522601965819,0.6,0.113375177972247,0.12,1.18853538667332,1.475,"H","L","H","M"
52,"Stable",12,0.582080367258772,0.29,0.112664851672433,0.13,1.49684948224168,3,"H","L","H","M"
52,"Stable",15,0.845885431192067,0.79,0.0945654774544767,0.1,1.06665575814128,1.15,"H","L","H","M"
52,"Stable",25,0.319325124336223,0.34,0.696051142746502,0.7,0.931347511171789,0.875,"H","L","H","M"
52,"Stable",8,0.682846065889811,0.44,0.0892907892575538,0.11,1.33628113447398,2.025,"H","L","H","M"
52,"Stable",13,0.172049132230223,0.2,0.860253621884425,0.86,0.805230657860494,0.675,"H","L","H","M"
52,"Stable",19,0.401349939811151,0.24,0.447459054405116,0.47,1.38902624457233,2.25,"H","L","H","M"
52,"Stable",1,0.795191206888195,0.76,0.163626670111023,0.15,1.0554149333291,1.125,"H","L","H","M"
52,"Stable",5,0.568401766968034,0.54,0.427119143055746,0.44,1.0172370566712,1.05,"H","L","H","M"
52,"Stable",4,0.184069054386398,0.18,0.821251622130858,0.82,1.02433495623115,1.05,"H","L","H","M"
52,"Stable",20,0.821692144602413,0.83,0.186809774356741,0.18,0.998972236083756,1,"H","L","H","M"
52,"Stable",16,0.505517651740995,0.6,0.602936931527327,0.6,0.79548632379337,0.675,"H","L","H","M"
52,"Stable",7,0.542143678042486,0.59,0.507512400892279,0.52,0.889401020872211,0.8,"H","L","H","M"
52,"Stable",6,0.372458136808009,0.44,0.703177677353316,0.7,0.812707020905146,0.7,"H","L","H","M"
52,"Stable",9,0.858024378404045,0.92,0.193218506246591,0.19,0.93679097080745,0.875,"H","L","H","M"
52,"Stable",2,0.511799591662399,0.45,0.410114290221721,0.42,1.12827095524376,1.275,"H","L","H","M"
52,"Stable",3,0.505293644608215,0.42,0.398907487533545,0.4,1.17321769447978,1.425,"H","L","H","M"
52,"Stable",17,0.411547640180122,0.46,0.652359471097737,0.67,0.81456824529341,0.7,"H","L","H","M"
52,"Stable",11,0.55712358153183,0.56,0.432478050903457,0.43,0.994120175077434,1,"H","L","H","M"
52,"Stable",21,0.708431435052557,0.82,0.412766215327762,0.42,0.823611720201568,0.7,"H","L","H","M"
52,"Stable",23,0.568513616291942,0.53,0.394385586315446,0.39,1.06821517957809,1.15,"H","L","H","M"
52,"Stable",22,0.747905648667188,0.61,0.130558336519036,0.15,1.16477383417738,1.4,"H","L","H","M"
52,"Stable",18,0.620063890401624,0.57,0.334893655759143,0.34,1.07902366798501,1.175,"H","L","H","M"
53,"Stable",15,0.841773361657806,0.79,0.1016417921632,0.1,1.06992709377597,1.15,"M","M","H","M"
53,"Stable",24,0.708723751903838,0.88,0.455523172971786,0.45,0.768947061601994,0.625,"M","M","H","M"
53,"Stable",8,0.659723165167174,0.44,0.121232404114568,0.11,1.33915581344042,2.025,"M","M","H","M"
53,"Stable",4,0.187735083456908,0.18,0.816905376089968,0.82,1.02038443297379,1.05,"M","M","H","M"
53,"Stable",12,0.564562057026579,0.29,0.146727534701505,0.13,1.50256551214025,3,"M","M","H","M"
53,"Stable",10,0.346388643167412,0.2,0.499281586764175,0.5,1.42308940711955,2.475,"M","M","H","M"
53,"Stable",14,0.742063132796862,0.6,0.118816678781731,0.12,1.18896195598079,1.475,"M","M","H","M"
53,"Stable",6,0.373908960721018,0.44,0.701734187072675,0.7,0.826719685534263,0.7,"M","M","H","M"
53,"Stable",11,0.564902469971613,0.56,0.428908853725495,0.43,0.992381217775945,1,"M","M","H","M"
53,"Stable",20,0.818549461030579,0.83,0.190753609710942,0.18,0.998350599083246,1,"M","M","H","M"
53,"Stable",3,0.508244743681783,0.42,0.396981634338015,0.4,1.17475563276562,1.425,"M","M","H","M"
53,"Stable",5,0.553633153893087,0.54,0.437113909089177,0.44,1.0293182409958,1.05,"M","M","H","M"
53,"Stable",19,0.388671847599532,0.24,0.471965676154799,0.47,1.38714524552478,2.25,"M","M","H","M"
53,"Stable",2,0.51066649082983,0.45,0.420641294751713,0.42,1.12396422266473,1.275,"M","M","H","M"
53,"Stable",16,0.511805476358137,0.6,0.5960143033384,0.6,0.804830243294636,0.675,"M","M","H","M"
53,"Stable",17,0.39329136020826,0.46,0.664868560383911,0.67,0.818919129092619,0.7,"M","M","H","M"
53,"Stable",22,0.734117516723403,0.61,0.141318587446193,0.15,1.17487098876857,1.4,"M","M","H","M"
53,"Stable",25,0.314962036213901,0.34,0.701129298812746,0.7,0.932173973233524,0.875,"M","M","H","M"
53,"Stable",13,0.176381449446593,0.2,0.858561933056132,0.86,0.793383480143844,0.675,"M","M","H","M"
53,"Stable",21,0.697789953857048,0.82,0.420811714184893,0.42,0.822696930409358,0.7,"M","M","H","M"
53,"Stable",1,0.802640438359735,0.76,0.157232470096384,0.15,1.05614568591256,1.125,"M","M","H","M"
53,"Stable",9,0.848986597733083,0.92,0.201359319780074,0.19,0.932636381726141,0.875,"M","M","H","M"
53,"Stable",18,0.609215298535064,0.57,0.348364275004477,0.34,1.07937917476371,1.175,"M","M","H","M"
53,"Stable",23,0.571744896695761,0.53,0.392358888849943,0.39,1.06829526138936,1.15,"M","M","H","M"
53,"Stable",7,0.52137034876341,0.59,0.528387761880934,0.52,0.889709389979501,0.8,"M","M","H","M"
54,"Stable",19,0.391620421222049,0.24,0.463773299843982,0.47,1.38728690292377,2.25,"H","M","H","M"
54,"Stable",23,0.553579705257271,0.53,0.404864456435534,0.39,1.07687793814969,1.15,"H","M","H","M"
54,"Stable",4,0.185666681766489,0.18,0.820221735283243,0.82,1.01976681081516,1.05,"H","M","H","M"
54,"Stable",20,0.831345891268697,0.83,0.176437991999278,0.18,1.00207389572486,1,"H","M","H","M"
54,"Stable",6,0.374893555865416,0.44,0.696995749443275,0.7,0.828052522181304,0.7,"H","M","H","M"
54,"Stable",11,0.570363633574073,0.56,0.414250839715128,0.43,1.00035233649278,1,"H","M","H","M"
54,"Stable",3,0.507893259404224,0.42,0.394392903262875,0.4,1.16790191892904,1.425,"H","M","H","M"
54,"Stable",14,0.740773129291484,0.6,0.113064496219526,0.12,1.19365217113206,1.475,"H","M","H","M"
54,"Stable",5,0.545048806921188,0.54,0.441196868844778,0.44,1.0288013755027,1.05,"H","M","H","M"
54,"Stable",10,0.343908723826937,0.2,0.502809812977911,0.5,1.42455816998809,2.475,"H","M","H","M"
54,"Stable",9,0.858542923207752,0.92,0.185257239785062,0.19,0.938447640505772,0.875,"H","M","H","M"
54,"Stable",18,0.609146205289776,0.57,0.345824521030512,0.34,1.08229979353819,1.175,"H","M","H","M"
54,"Stable",16,0.495538134482802,0.6,0.604440180353053,0.6,0.810197889308188,0.675,"H","M","H","M"
54,"Stable",1,0.813764872576637,0.76,0.140959922674696,0.15,1.06121448970063,1.125,"H","M","H","M"
54,"Stable",8,0.6613441846018,0.44,0.115349990909798,0.11,1.33663071632271,2.025,"H","M","H","M"
54,"Stable",13,0.163596378519903,0.2,0.864995360141742,0.86,0.810133806494302,0.675,"H","M","H","M"
54,"Stable",15,0.841672396731729,0.79,0.103368358081134,0.1,1.0652768676492,1.15,"H","M","H","M"
54,"Stable",7,0.529960381890228,0.59,0.52100880954652,0.52,0.885730792489821,0.8,"H","M","H","M"
54,"Stable",21,0.690795272025546,0.82,0.420961304238308,0.42,0.831831660307305,0.7,"H","M","H","M"
54,"Stable",12,0.569041524500792,0.29,0.135785073694341,0.13,1.49949962015188,3,"H","M","H","M"
54,"Stable",25,0.321605334352121,0.34,0.694060663364305,0.7,0.933550224832063,0.875,"H","M","H","M"
54,"Stable",24,0.718984236570634,0.88,0.448228784483082,0.45,0.768844383956887,0.625,"H","M","H","M"
54,"Stable",17,0.392436411948822,0.46,0.663733191858796,0.67,0.822045348790071,0.7,"H","M","H","M"
54,"Stable",22,0.734055249631697,0.61,0.145964471558671,0.15,1.16207995024357,1.4,"H","M","H","M"
54,"Stable",2,0.505083096029254,0.45,0.425345599231406,0.42,1.11843502253139,1.275,"H","M","H","M"
55,"Stable",3,0.509113903616943,0.42,0.399133735609865,0.4,1.17267147370842,1.425,"L","H","H","M"
55,"Stable",4,0.180383419944001,0.18,0.818886983047849,0.82,1.02283742426834,1.05,"L","H","H","M"
55,"Stable",8,0.659709932794882,0.44,0.121176070213586,0.11,1.33986697905422,2.025,"L","H","H","M"
55,"Stable",22,0.733782660519761,0.61,0.151213849979455,0.15,1.16075045365987,1.4,"L","H","H","M"
55,"Stable",15,0.840789260228215,0.79,0.103742738231223,0.1,1.07064784305669,1.15,"L","H","H","M"
55,"Stable",20,0.824696231381695,0.83,0.185033268512459,0.18,0.995571439507601,1,"L","H","H","M"
55,"Stable",23,0.572346218849559,0.53,0.393227188080236,0.39,1.06853567874556,1.15,"L","H","H","M"
55,"Stable",14,0.7373759951978,0.6,0.121003426397089,0.12,1.19274791731844,1.475,"L","H","H","M"
55,"Stable",19,0.394436394651616,0.24,0.468386252362605,0.47,1.38004759788176,2.25,"L","H","H","M"
